gid,role,role_score,cluster_id,priority_score,evidence,role_detail,secondary_roles,depth,is_seed
100000000437046100,distributor,0.8888888888888888,11,0.9027976777422454,pays 42 recipients 7.61M; from 9 payers; 90% passed on within 2 days; seed money in 54k; flags repeat_amount,distributor,transit,2,False
100000008765494100,terminal,0.9,17,0.396675147229471,1 payer → 24k in; no outgoing transfers although depth 2 was crawled; seed money in 454,terminal_observed,,2,False
100000008713270100,peripheral,0.0,19,0.35138948664447556,"30k in, 190k out (633%); 100% forwarded within 2 days, but most outflow comes from outside the graph; seed money in 7k",weak_signal,transit,2,False
100000003603979100,terminal,0.9,22,0.4973250815822879,1 payer → 165k in; no outgoing transfers although depth 2 was crawled; seed money in 15k,terminal_observed,,2,False
100000000943371100,terminal,0.9,8,0.5671943864848522,1 payer → 16k in; no outgoing transfers although depth 2 was crawled; seed money in 5k,terminal_observed,,2,False
100000008672480100,terminal,0.9,17,0.373793971354947,1 payer → 13k in; no outgoing transfers although depth 2 was crawled; seed money in 246,terminal_observed,,2,False
100000008691168100,terminal,0.9,17,0.396675147229471,1 payer → 24k in; no outgoing transfers although depth 2 was crawled; seed money in 454,terminal_observed,,2,False
100000003237045100,peripheral,0.44885361552028225,2,0.402281943301899,1 payer / 1 recipient; 150k out; no role rule met; seed money in 11k,weak_signal,,2,False
100000008736394100,terminal,0.9,17,0.38278300473422433,1 payer → 16k in; no outgoing transfers although depth 2 was crawled; seed money in 303,terminal_observed,,2,False
100000004160650100,distributor,0.6666666666666666,22,0.5768417076621069,"pays 10 recipients 1.49M; from 2 payers; 100% passed on within 2 days; seed money in 4k; flags repeat_amount,near_threshold",distributor,transit,2,False
100000000629812100,terminal,0.9,16,0.5511230843825079,2 payers → 22k in; no outgoing transfers although depth 2 was crawled; seed money in 2k,terminal_observed,,2,False
100000000955444100,terminal,0.9,33,0.45006455760336034,1 payer → 7k in; no outgoing transfers although depth 2 was crawled; seed money in 3k,terminal_observed,,2,False
100000008731444100,peripheral,0.0,14,0.480096100938673,"439k in, 880k out (200%); 86% forwarded within 2 days, but most outflow comes from outside the graph; seed money in 13k",weak_signal,transit,2,False
100000008413748100,distributor,0.95,1,0.7545712412674719,pays 18 recipients 1.38M; from 2 payers; 100% passed on within 2 days; seed money in 5k; flags burst,distributor,transit,2,False
100000006787636100,terminal,0.9,2,0.5451984942007115,1 payer → 20k in; no outgoing transfers although depth 2 was crawled; seed money in 6k,terminal_observed,,2,False
100000005942793100,terminal,0.9,4,0.5129196925205795,4 payers → 55k in; no outgoing transfers although depth 2 was crawled; seed money in 2k,terminal_observed,,2,False
100000008730846100,peripheral,0.0,4,0.49466923081113773,"155k in, 363k out (234%); 100% forwarded within 2 days, but most outflow comes from outside the graph; seed money in 13k",weak_signal,transit,2,False
100000002570206100,terminal,0.9,1,0.5191847763909849,2 payers → 167k in; no outgoing transfers although depth 2 was crawled; seed money in 2k,terminal_observed,,2,False
100000000785800100,transit,1.0,39,0.5148491567560305,"19k in from 1, 19k out to 1 (100%); 100% forwarded within 2 days; seed money in 19k",transit,,2,False
100000007382152100,terminal,0.9,14,0.4505412487674129,1 payer → 6k in; no outgoing transfers although depth 2 was crawled; seed money in 229,terminal_observed,,2,False
100000000910216100,peripheral,0.08433098591549293,4,0.45215291889349535,1 payer / 1 recipient; 52k out; no role rule met; seed money in 3k,weak_signal,,2,False
100000003131016100,peripheral,0.6117821050036973,1,0.4809813845290565,1 payer / 1 recipient; 126k out; no role rule met; seed money in 72k,weak_signal,,2,False
100000003221384100,terminal,0.9,2,0.5765239135527385,1 payer → 511k in; no outgoing transfers although depth 2 was crawled; seed money in 15k,terminal_observed,,2,False
100000002156381100,peripheral,0.5532786885245902,29,0.5238381901353076,2 payers / 1 recipient; 22k out; no role rule met; seed money in 3k; flags near_threshold,weak_signal,,2,False
100000002779485100,terminal,0.9,8,0.6307305087792893,1 payer → 91k in; no outgoing transfers although depth 2 was crawled; seed money in 69k,terminal_observed,,2,False
100000008774237100,peripheral,0.6,22,0.2633151191909507,1 payer / 1 recipient; 10k out; no role rule met; seed money in 795,weak_signal,,2,False
100000002628146100,terminal,0.9,18,0.5510549856447862,1 payer → 30k in; no outgoing transfers although depth 2 was crawled; seed money in 5k,terminal_observed,,2,False
100000002852402100,terminal,0.9,2,0.5649471281400329,1 payer → 55k in; no outgoing transfers although depth 2 was crawled; seed money in 10k,terminal_observed,,2,False
100000006989106100,terminal,0.9,5,0.5485353323490796,1 payer → 64k in; no outgoing transfers although depth 2 was crawled; seed money in 64k,terminal_observed,,2,False
100000002958343100,peripheral,0.40086206896551724,5,0.5235884947636611,1 payer / 2 recipients; 1.39M out; no role rule met; seed money in 267k; flags round_amounts,weak_signal,,2,False
100000008461532100,peripheral,0.0,24,0.46593156349253917,"565k in, 2.53M out (448%); 100% forwarded within 2 days, but most outflow comes from outside the graph; seed money in 8k; flags burst",weak_signal,transit,2,False
100000004400305100,distributor,1.0,1,0.7621501767843232,pays 82 recipients 5.83M; from 7 payers; 100% passed on within 2 days; seed money in 5k; flags repeat_amount,distributor,transit,2,False
100000000297649100,peripheral,0.7062499999999999,12,0.4551492633532545,1 payer / 1 recipient; 71k out; no role rule met; seed money in 20k,weak_signal,,2,False
100000003191430100,terminal,0.9,2,0.5947743752621802,1 payer → 180k in; no outgoing transfers although depth 2 was crawled; seed money in 24k,terminal_observed,,2,False
100000003275398100,peripheral,0.7833333333333333,22,0.32287881511828304,1 payer / 1 recipient; 20k out; no role rule met; seed money in 5k,weak_signal,,2,False
100000005203590100,terminal,0.9,19,0.5114896190284217,1 payer → 90k in; no outgoing transfers although depth 2 was crawled; seed money in 22k,terminal_observed,,2,False
100000008672603100,terminal,0.9,18,0.5401591876092986,1 payer → 21k in; no outgoing transfers although depth 2 was crawled; seed money in 3k,terminal_observed,,2,False
100000000718427100,terminal,0.9,17,0.3488698333487691,1 payer → 6k in; no outgoing transfers although depth 2 was crawled; seed money in 114,terminal_observed,,2,False
100000003104347100,peripheral,0.7833333333333333,1,0.5631992605385067,1 payer / 1 recipient; 32k out; no role rule met; seed money in 13k,weak_signal,,2,False
100000002974256100,terminal,0.9,12,0.4706303763953432,1 payer → 7k in; no outgoing transfers although depth 2 was crawled; seed money in 7k,terminal_observed,,2,False
100000007173936100,terminal,0.9,26,0.395653666163644,1 payer → 10k in; no outgoing transfers although depth 2 was crawled; seed money in 21,terminal_observed,,2,False
100000002744581100,terminal,0.9,5,0.48983422043289016,1 payer → 12k in; no outgoing transfers although depth 2 was crawled; seed money in 12k,terminal_observed,,2,False
100000000596954100,peripheral,0.19833333333333336,8,0.5877375056975944,1 payer / 2 recipients; 48k out; no role rule met; seed money in 95k,weak_signal,,2,False
100000004950490100,terminal,0.9,5,0.48302434666071037,1 payer → 10k in; no outgoing transfers although depth 2 was crawled; seed money in 10k,terminal_observed,,2,False
100000008772058100,terminal,0.9,17,0.4196925205794386,1 payer → 50k in; no outgoing transfers although depth 2 was crawled; seed money in 946,terminal_observed,,2,False
100000000971908100,terminal,0.9,19,0.5108086316512038,1 payer → 89k in; no outgoing transfers although depth 2 was crawled; seed money in 21k,terminal_observed,,2,False
100000008687492100,terminal,0.9,17,0.37924187037269086,1 payer → 15k in; no outgoing transfers although depth 2 was crawled; seed money in 284,terminal_observed,,2,False
100000003159641100,peripheral,0.09999999999999998,2,0.41208816153383776,4 payers / 1 recipient; 198k out; no role rule met; seed money in 785; flags near_threshold,weak_signal,,2,False
100000005326681100,terminal,0.9,2,0.4983465626481148,1 payer → 31k in; no outgoing transfers although depth 2 was crawled; seed money in 893,terminal_observed,,2,False
100000006888238100,peripheral,0.5833333333333335,40,0.4027132353074704,1 payer / 1 recipient; 30k out; no role rule met; seed money in 2k,weak_signal,,2,False
100000001290243100,terminal,0.9,2,0.5630403634838225,1 payer → 10k in; no outgoing transfers although depth 2 was crawled; seed money in 10k,terminal_observed,,2,False
100000008289539100,terminal,0.9,2,0.47451200444548564,1 payer → 15k in; no outgoing transfers although depth 2 was crawled; seed money in 426,terminal_observed,,2,False
100000000821507100,terminal,0.9,26,0.4967121929427917,1 payer → 400k in; no outgoing transfers although depth 2 was crawled; seed money in 836,terminal_observed,,2,False
100000003086040100,terminal,0.9,1,0.5654919180418072,1 payer → 10k in; no outgoing transfers although depth 2 was crawled; seed money in 10k,terminal_observed,,2,False
100000002969048100,terminal,0.9,19,0.5196614675550375,1 payer → 108k in; no outgoing transfers although depth 2 was crawled; seed money in 26k,terminal_observed,,2,False
100000002826669100,terminal,0.9,11,0.6425796891428821,1 payer → 160k in; no outgoing transfers although depth 2 was crawled; seed money in 113k,terminal_observed,,2,False
100000002293421100,transit,0.6341463414634148,16,0.6151585974202383,"41k in from 2, 47k out to 2 (115%); 37% forwarded within 2 days; seed money in 38k; flags near_threshold",transit,,2,False
100000004732589100,terminal,0.9,10,0.46218613291784033,1 payer → 228k in; no outgoing transfers although depth 2 was crawled; seed money in 5k,terminal_observed,,2,False
100000003003821100,terminal,0.9,8,0.6414220106016115,1 payer → 40k in; no outgoing transfers although depth 2 was crawled; seed money in 40k,terminal_observed,,2,False
100000005237935150,terminal,0.9,10,0.4013058613945532,1 payer → 35k in; no outgoing transfers although depth 2 was crawled; seed money in 503,terminal_observed,,2,False
100000004463277100,terminal,0.9,25,0.5272885261798788,1 payer → 35k in; no outgoing transfers although depth 2 was crawled; seed money in 35k,terminal_observed,,2,False
100000006523053100,terminal,0.9,8,0.5700545334691676,1 payer → 5k in; no outgoing transfers although depth 2 was crawled; seed money in 5k,terminal_observed,,2,False
100000001954903100,terminal,0.9,10,0.40634516798596626,1 payer → 27k in; no outgoing transfers although depth 2 was crawled; seed money in 632,terminal_observed,,2,False
100000005328215100,terminal,0.9,10,0.4062089705105227,1 payer → 27k in; no outgoing transfers although depth 2 was crawled; seed money in 629,terminal_observed,,2,False
100000004424023100,peripheral,0.7833333333333333,5,0.6385845631965366,1 payer / 1 recipient; 100k out; no role rule met; seed money in 50k,weak_signal,,2,False
100000002299948100,terminal,0.9,18,0.5153712470785642,1 payer → 7k in; no outgoing transfers although depth 2 was crawled; seed money in 1k,terminal_observed,,2,False
100000005105153100,terminal,0.9,11,0.5713484094858818,1 payer → 30k in; no outgoing transfers although depth 2 was crawled; seed money in 13k,terminal_observed,,2,False
100000001985793100,terminal,0.9,5,0.5281057110325403,1 payer → 420k in; no outgoing transfers although depth 2 was crawled; seed money in 36k,terminal_observed,,2,False
100000003134934100,terminal,0.9,14,0.6115266647417424,4 payers → 379k in; no outgoing transfers although depth 2 was crawled; seed money in 21k,terminal_observed,,2,False
100000006240939100,peripheral,0.0,3,0.3769946120278715,"160k in, 778k out (486%); 100% forwarded within 2 days, but most outflow comes from outside the graph; seed money in 14k",weak_signal,transit,2,False
100000008656043100,terminal,0.9,17,0.40103346644366605,1 payer → 26k in; no outgoing transfers although depth 2 was crawled; seed money in 496,terminal_observed,,2,False
100000002605184100,terminal,0.9,2,0.6006308667062548,1 payer → 140k in; no outgoing transfers although depth 2 was crawled; seed money in 26k,terminal_observed,,2,False
100000003157333100,terminal,0.9,19,0.471038968821674,1 payer → 30k in; no outgoing transfers although depth 2 was crawled; seed money in 7k,terminal_observed,,2,False
100000007898453100,peripheral,0.0,8,0.5127834950451359,"25k in, 320k out (1293%); 100% forwarded within 2 days, but most outflow comes from outside the graph; seed money in 20k",weak_signal,transit,2,False
100000002710570100,terminal,0.9,1,0.6134334293979528,1 payer → 225k in; no outgoing transfers although depth 2 was crawled; seed money in 41k,terminal_observed,,2,False
100000004979498100,peripheral,0.4285714285714286,37,0.4174225626553787,1 payer / 1 recipient; 200k out; no role rule met; seed money in 700k,weak_signal,,2,False
100000001541418100,terminal,0.9,3,0.5438365194462755,2 payers → 97k in; no outgoing transfers although depth 2 was crawled; seed money in 6k,terminal_observed,,2,False
100000007797290100,peripheral,0.7500000000000001,14,0.5160295348765416,1 payer / 1 recipient; 20k out; no role rule met; seed money in 4k,weak_signal,,2,False
100000008683818100,terminal,0.9,17,0.38591554666942696,1 payer → 17k in; no outgoing transfers although depth 2 was crawled; seed money in 329,terminal_observed,,2,False
